#VALUE!,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],,,
1378363147,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1378364047,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1378364947,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.9333333333,0,0.9333333333,0,0,,,1
1378365847,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378366747,4,11703.99824,72.1746558133,0.6166666667,0.2684352,67108864,0,0.4666666667,0,1,0,268435.2,,,1
1378367647,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378368547,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1.7333333333,0,1.0666666667,0,0,,,1
1378369448,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378370348,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1378371248,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378372148,4,11703.99824,2594.3862765333,22.1666666667,0.7605664,67108864,2.5333333333,2.4666666667,878.2666666667,19.8666666667,1,760566.4,,,1
1378373047,4,11703.99824,10931.53435616,93.4,6.5319272,67108864,0.3333333333,12415.4666666667,0,1.4,1,6531927.2,,,1
1378373947,4,11703.99824,10796.9383764,92.25,8.7688890667,67108864,0.2,16932.9333333333,0,2.5333333333,1,8768889.06666667,,,1
1378374847,4,11703.99824,7478.85487536,63.9,7.5609301333,67108864,3.2666666667,7494.6666666667,2.6666666667,13.8,1,7560930.13333333,,,1
1378375747,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378376648,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378377548,4,11703.99824,10956.8930190133,93.6166666667,5.5029256,67108864,0,0.6666666667,0,36.6666666667,1,5502925.6,,,1
1378378448,4,11703.99824,87.7799868,0.75,8.18728,67108864,0,0.6666666667,0,1,1,8187280,,,1
1378379348,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378380248,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378381148,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.7333333333,0,0.9333333333,0,0,,,1
1378382048,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378382948,4,11703.99824,507.1732570667,4.3333333333,0.1789568,67108864,2.5333333333,1.7333333333,521.1333333333,5.2666666667,1,178956.8,,,1
1378383848,4,11703.99824,10941.2876880267,93.4833333333,5.9950568,67108864,0.4,13809.4,0.0666666667,43.1333333333,1,5995056.8,,,1
1378384749,4,11703.99824,83.8786540533,0.7166666667,14.3612944,67108864,0,0.9333333333,0,1,1,14361294.4,,,1
1378385649,4,11703.99824,11025.16634208,94.2,5.5924029333,67108864,5.0666666667,13095.5333333333,0,43.1333333333,1,5592402.93333333,,,1
1378386549,4,11703.99824,10847.6557021067,92.6833333333,6.9345805333,67108864,0.2,15448.5333333333,0.1333333333,85.2,1,6934580.53333333,,,1
1378387449,4,11703.99824,9926.9411738933,84.8166666667,8.4109752,67108864,0.6666666667,9770.5333333333,7.5333333333,1014.0666666667,1,8410975.2,,,1
1378388349,4,11703.99824,76.07598856,0.65,0,67108864,0,0.8,0,1,0,0,,,1
1378389249,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378390149,4,11703.99824,138.4973125067,1.1833333333,0.9395232,67108864,131.3333333333,21.7333333333,0,1.4,1,939523.2,,,1
1378391049,4,11703.99824,2436.3823002933,20.8166666667,0.6710882667,67108864,2.5333333333,2.9333333333,864.4,9.3333333333,1,671088.266666667,,,1
1378391949,4,11703.99824,191.1653045867,1.6333333333,7.1135370667,67108864,0,0.7333333333,0,0.9333333333,1,7113537.06666667,,,1
1378392849,4,11703.99824,10972.49835,93.75,5.6371432,67108864,8.3333333333,12629.6666666667,0.0666666667,33.4,1,5637143.2,,,1
1378393749,4,11703.99824,8017.2387944,68.5,8.0978005333,67108864,0.2,11454.4,0.0666666667,65.7333333333,1,8097800.53333333,,,1
1378394650,4,11703.99824,10972.49835,93.75,6.487188,67108864,3.2666666667,13357.9333333333,0.0666666667,33.4,1,6487188,,,1
1378395550,4,11703.99824,8696.07069232,74.3,10.5584592,67108864,0.0666666667,16555.8666666667,4.5333333333,862,1,10558459.2,,,1
1378396450,4,11703.99824,79.9773213067,0.6833333333,0.671088,67108864,0,1,0,0.9333333333,0,671088,,,1
1378397350,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378398250,4,11703.99824,81.92798768,0.7,0,67108864,0,0.8,0,1,0,0,,,1
1378399150,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378400050,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378400950,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.7333333333,0,0.9333333333,0,0,,,1
1378401850,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378402750,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378403651,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378404551,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378405451,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378406350,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.2666666667,0,1.0666666667,0,0,,,1
1378407250,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378408150,4,11703.99824,68.2733230667,0.5833333333,0.2684352,67108864,0,1.2,0,1,0,268435.2,,,1
1378409051,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378409951,4,11703.99824,74.1253221867,0.6333333333,0.3579136,67108864,0,1.4,0,1,0,357913.6,,,1
1378410851,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378411751,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378412651,4,11703.99824,83.8786540533,0.7166666667,0.1342176,67108864,0,1.2,0,1,0,134217.6,,,1
1378413551,4,11703.99824,64.37199032,0.55,0,67108864,0,1.4666666667,0,1.0666666667,0,0,,,1
1378414451,4,11703.99824,76.07598856,0.65,0.1789568,67108864,0,1,0,1,0,178956.8,,,1
1378415351,4,11703.99824,79.9773213067,0.6833333333,0.3579136,67108864,0,1,0,1,0,357913.6,,,1
1378416251,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378417152,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378418052,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,1,0,0,,,1
1378418952,4,11703.99824,81.92798768,0.7,0,67108864,0,1.5333333333,0,1,0,0,,,1
1378419852,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1.6,0,1.0666666667,0,0,,,1
1378420752,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378421652,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378422552,4,11703.99824,76.07598856,0.65,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378423452,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378424352,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378425253,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378426153,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378427053,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1378427953,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378428853,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.1333333333,0,1,0,0,,,1
1378429753,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378430653,4,11703.99824,70.22398944,0.6,0.0894784,67108864,0,1,0,1,0,89478.4,,,1
1378431553,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378432453,4,11703.99824,74.1253221867,0.6333333333,0.223696,67108864,0,0.9333333333,0,1,0,223696,,,1
1378433354,4,11703.99824,70.22398944,0.6,0,67108864,8.5333333333,3.7333333333,0.0666666667,1.0666666667,0,0,,,1
1378434254,4,11703.99824,64.37199032,0.55,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378435154,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378436054,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378436954,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378437854,4,11703.99824,91.6813195467,0.7833333333,0,67108864,0,2.6666666667,0,1,0,0,,,1
1378438754,4,11703.99824,85.8293204267,0.7333333333,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378439654,4,11703.99824,70.22398944,0.6,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378440554,4,11703.99824,81.92798768,0.7,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378441454,4,11703.99824,64.37199032,0.55,0.1789568,67108864,0,1.1333333333,0,1,0,178956.8,,,1
1378442354,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378443254,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378444154,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378445054,4,11703.99824,58.5199912,0.5,0,67108864,0,1.0714285714,0,1,0,0,,,1
1378445954,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378446855,4,11703.99824,10123.9584776,86.5,4.3844426667,67108864,5.8666666667,7932.2,428.8,38.8666666667,1,4384442.66666667,,,1
1378447755,4,11703.99824,10896.42236144,93.1,6.4424488,67108864,0.3333333333,17234.0666666667,0,55,1,6442448.8,,,1
1378448655,4,11703.99824,971.43185392,8.3,5.8160986667,67108864,2.5333333333,2.3333333333,665.2,6.0666666667,1,5816098.66666667,,,1
1378449555,4,11703.99824,10939.3370216533,93.4666666667,5.9950568,67108864,0.4,15228.9333333333,0.0666666667,44.2,1,5995056.8,,,1
1378450455,4,11703.99824,2000.1296992286,17.0892857143,19.9888522857,67108864,0,5996.8571428572,1.3571428571,127.5,1,19988852.2857143,,,1
1378451355,4,11703.99824,87.7799868,0.75,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378452255,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378453155,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,1,0,0,,,1
1378454055,4,11703.99824,64.37199032,0.55,0.0447392,67108864,0,0.9333333333,0,1,0,44739.2,,,1
1378454955,4,11703.99824,83.8786540533,0.7166666667,0.1789568,67108864,0,14.6,0,1,0,178956.8,,,1
1378455855,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378456756,4,11703.99824,83.5999874286,0.7142857143,0,67108864,0,1,0,1,0,0,,,1
1378457656,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.9333333333,0,1,0,0,,,1
1378458556,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378459456,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378460356,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,1,0,0,,,1
1378461256,4,11703.99824,10956.8930190133,93.6166666667,6.0845352,67108864,6.0666666667,13669.6666666667,0.2,44.2,1,6084535.2,,,1
1378462156,4,11703.99824,10668.19439576,91.15,6.1292741333,67108864,0.0666666667,14459.2,3.4,765.5333333333,1,6129274.13333333,,,1
1378463056,4,11703.99824,10949.09035352,93.55,6.6214056,67108864,3.2666666667,15196,0.2,44.2666666667,1,6621405.6,,,1
1378463957,4,11703.99824,9985.4611650933,85.3166666667,18.3430872,67108864,2.6,11833.3333333333,884.4666666667,795.6,1,18343087.2,,,1
1378464857,4,11703.99824,10904.2250269333,93.1666666667,5.100272,67108864,0.4666666667,15030.6666666667,0.2,44.2,1,5100272,,,1
1378465757,4,11703.99824,10960.79435176,93.65,16.8666917333,67108864,8.6,12492.5333333333,10.5333333333,33.4666666667,1,16866691.7333333,,,1
1378466657,4,11703.99824,10886.6690295733,93.0166666667,7.0687978667,67108864,0.4,17774.9333333333,0.1333333333,65.8,1,7068797.86666667,,,1
1378467557,4,11703.99824,87.7799868,0.75,5.9055776,67108864,0,1,0,1,1,5905577.6,,,1
1378468457,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378469357,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0.0666666667,1.0666666667,0,0,,,1
1378470257,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378471157,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378472057,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378472957,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378473857,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378474757,4,11703.99824,2494.9022914933,21.3166666667,0.223696,67108864,0,1.4666666667,14.2,19.4666666667,1,223696,,,1
1378475658,4,11703.99824,10935.4356889067,93.4333333333,5.2792285333,67108864,8.5333333333,13777.0666666667,0.0666666667,44.2666666667,1,5279228.53333333,,,1
1378476558,4,11703.99824,10759.8757153067,91.9333333333,7.4267130667,67108864,0.2,16529.1333333333,0.4,173.7333333333,1,7426713.06666667,,,1
1378477458,4,11703.99824,105.33598416,0.9,1.1632192,67108864,2.5333333333,3.1333333333,71.8,4.2666666667,0,1163219.2,,,1
1378478358,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378479258,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378480158,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.5333333333,0,1,0,0,,,1
1378481058,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378481958,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378482858,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378483759,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378484659,4,11703.99824,74.1253221867,0.6333333333,0.0447392,67108864,0,1,0,1,0,44739.2,,,1
1378485559,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378486459,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378487359,4,11703.99824,83.8786540533,0.7166666667,0,67108864,32.6666666667,4.4,0,1,0,0,,,1
1378488259,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.4,0,1.0666666667,0,0,,,1
1378489159,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.6666666667,0,1,0,0,,,1
1378490059,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378490959,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378491859,4,11703.99824,78.0266549333,0.6666666667,0.2684352,67108864,0,1,0,1,0,268435.2,,,1
1378492759,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378493660,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378494560,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.7333333333,0,1,0,0,,,1
1378495460,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378496360,4,11703.99824,78.0266549333,0.6666666667,0.1342176,67108864,0,1.4,0,1,0,134217.6,,,1
1378497260,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378498160,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378499060,4,11703.99824,83.8786540533,0.7166666667,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378499960,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378500860,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,2.2,0,1.0666666667,0,0,,,1
1378501760,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378502660,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378503560,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378504460,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378505360,4,11703.99824,81.92798768,0.7,0,67108864,0,1.7333333333,0,1,0,0,,,1
1378506260,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.2,0,1,0,0,,,1
1378507160,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378508061,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378508961,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.6666666667,0.0666666667,1,0,0,,,1
1378509861,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378510761,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378511661,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378512561,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378513461,4,11703.99824,81.92798768,0.7,0,67108864,0,1.6666666667,0,1.0666666667,0,0,,,1
1378514361,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378515261,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378516161,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,1,0,1,0,0,,,1
1378517061,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.2,0,0.9333333333,0,0,,,1
1378517961,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378518861,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0.0666666667,1,0,0,,,1
1378519761,4,11703.99824,78.0266549333,0.6666666667,0.223696,67108864,0,1,0,1,0,223696,,,1
1378520662,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378521562,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378522462,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378523362,4,11703.99824,76.07598856,0.65,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378524262,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378525162,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.6666666667,0,1,0,0,,,1
1378526062,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1.2666666667,0.0666666667,1.0666666667,0,0,,,1
1378526962,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378527862,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378528762,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378529662,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.2,0,1,0,0,,,1
1378530563,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378531463,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378532363,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378533263,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378534163,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378535063,4,11703.99824,76.07598856,0.65,0.1789568,67108864,0,1.2666666667,0,1,0,178956.8,,,1
1378535963,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378536863,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378537763,4,11703.99824,115.0893160267,0.9833333333,0.0447392,67108864,131.3333333333,22.9333333333,0,1.4,0,44739.2,,,1
1378538663,4,11703.99824,79.9773213067,0.6833333333,0.1342176,67108864,0,2.4666666667,0.0666666667,1.0666666667,0,134217.6,,,1
1378539563,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378540463,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378541363,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378542263,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378543163,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.4666666667,0,1.0666666667,0,0,,,1
1378544063,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378544964,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.8,0,1,0,0,,,1
1378545864,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.4,0,1.0666666667,0,0,,,1
1378546764,4,11703.99824,66.3226566933,0.5666666667,0.0447392,67108864,0,0.7333333333,0,1,0,44739.2,,,1
1378547664,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378548564,4,11703.99824,70.22398944,0.6,0.1342176,67108864,0,0.8,0,1,0,134217.6,,,1
1378549464,4,11703.99824,81.92798768,0.7,0,67108864,0,0.8,0,1,0,0,,,1
1378550364,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.0666666667,0,1,0,0,,,1
1378551264,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378552164,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.8666666667,0,1.0666666667,0,0,,,1
1378553064,4,11703.99824,81.92798768,0.7,0.1789568,67108864,0,1,0,1,0,178956.8,,,1
1378553964,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378554865,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378555765,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378556665,4,11703.99824,87.7799868,0.75,0,67108864,8.5333333333,3.7333333333,0,1.0666666667,0,0,,,1
1378557565,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378558465,4,11703.99824,76.07598856,0.65,0,67108864,0,1.8,0,1.0666666667,0,0,,,1
1378559365,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378560265,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378561165,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378562065,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378562966,4,11703.99824,66.3226566933,0.5666666667,0.2684352,67108864,0,1,0,1,0,268435.2,,,1
1378563866,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0.0666666667,1.3333333333,0,1,0,0,,,1
1378564766,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.5333333333,0,1.0666666667,0,0,,,1
1378565666,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378566566,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378567466,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378568366,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378569266,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378570166,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,1,0,0,,,1
1378571066,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378571966,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378572866,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378573766,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378574667,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378575567,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378576467,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378577367,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.5333333333,0.0666666667,1.0666666667,0,0,,,1
1378578267,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378579167,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.1333333333,0,1,0,0,,,1
1378580067,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378580967,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378581867,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378582767,4,11703.99824,95.5826522933,0.8166666667,0.5368704,67108864,0,1.4,0,1,0,536870.4,,,1
1378583668,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378584568,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378585468,4,11703.99824,70.22398944,0.6,0,67108864,0,1.6666666667,0,1,0,0,,,1
1378586368,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378587268,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.3333333333,0,1.0666666667,0,0,,,1
1378588168,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378589068,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378589968,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378590868,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378591768,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1.7333333333,0,1,0,0,,,1
